model,quantization,num_claims,empty_claims,num_tokens,topic,cat,f1@median
qwen2.5_72b,bnb-int4,46,False,582,Roman Pavlyuchenko,medium,0.20224719101123595
qwen2.5_72b,bnb-int4,46,False,676,Jefferson Thomas,medium,0.651685393258427
qwen2.5_72b,bnb-int4,55,False,690,Ryan Brasier,medium,0.2040816326530612
qwen2.5_72b,bnb-int4,60,False,685,Bhāskara I,medium,0.3883495145631068
qwen2.5_72b,bnb-int4,54,False,563,Blanca Errázuriz,medium,0.0
qwen2.5_72b,bnb-int4,49,False,555,Cierre Wood,medium,0.13043478260869565
qwen2.5_72b,bnb-int4,42,False,663,Josh Mansour,medium,0.09411764705882353
qwen2.5_72b,bnb-int4,36,False,633,Rosaline Elbay,medium,0.025316455696202528
qwen2.5_72b,bnb-int4,60,False,645,Lennie Hayton,medium,0.11650485436893203
qwen2.5_72b,bnb-int4,58,False,770,André Le Nôtre,medium,0.693069306930693
qwen2.5_72b,bnb-int4,45,False,698,Tom Buk-Swienty,very rare,0.06818181818181818
qwen2.5_72b,bnb-int4,43,False,624,Édgar Iván López,very rare,0.06976744186046512
qwen2.5_72b,bnb-int4,48,False,704,Profit (gamer),very rare,0.02197802197802198
qwen2.5_72b,bnb-int4,0,True,0,Patrick Merrill,very rare,0.0
qwen2.5_72b,bnb-int4,40,False,619,Abdelhamid Shabana,very rare,0.0
qwen2.5_72b,bnb-int4,0,True,0,Richie Dorman,very rare,0.0
qwen2.5_72b,bnb-int4,44,False,614,Nuh Omar,very rare,0.0
qwen2.5_72b,bnb-int4,47,False,639,Leo Kokubo,very rare,0.02222222222222222
qwen2.5_72b,bnb-int4,0,True,0,Tappaya Sit-Or,very rare,0.0
qwen2.5_72b,bnb-int4,30,False,507,Ariel Behar,very rare,0.0
qwen2.5_72b,bnb-int4,0,True,0,Pablo Ganet,very rare,0.0
qwen2.5_72b,bnb-int4,54,False,768,Avraham Eilam-Amzallag,very rare,0.041237113402061855
qwen2.5_72b,bnb-int4,43,False,684,Nancy Onyango,very rare,0.0
qwen2.5_72b,bnb-int4,43,False,579,Worranit Thawornwong,very rare,0.04651162790697674
qwen2.5_72b,bnb-int4,38,False,528,Rory Tapner,very rare,0.0
qwen2.5_72b,bnb-int4,42,False,621,Jessie Mae Brown Beavers,very rare,0.047058823529411764
qwen2.5_72b,bnb-int4,62,False,699,Jackie Shroff,very freq,0.380952380952381
qwen2.5_72b,bnb-int4,57,False,725,Katherine Ryan,very freq,0.27999999999999997
qwen2.5_72b,bnb-int4,51,False,737,Joel Edgerton,very freq,0.276595744680851
qwen2.5_72b,bnb-int4,53,False,791,Lionel Messi,very freq,0.7499999999999999
qwen2.5_72b,bnb-int4,75,False,804,Jacques Cousteau,very freq,0.7804878048780487
qwen2.5_72b,bnb-int4,75,False,830,Winston Churchill,very freq,0.8636363636363636
qwen2.5_72b,bnb-int4,68,False,779,James Franco,very freq,0.6306306306306305
qwen2.5_72b,bnb-int4,71,False,819,Jean-Claude Van Damme,very freq,0.6140350877192983
qwen2.5_72b,bnb-int4,55,False,809,Amelia Earhart,very freq,0.7346938775510204
qwen2.5_72b,bnb-int4,59,False,754,Matthew Perry,very freq,0.5882352941176471
qwen2.5_72b,bnb-int4,71,False,880,Thierry Henry,very freq,0.6315789473684211
qwen2.5_72b,bnb-int4,54,False,675,Chris Cuomo,very freq,0.4742268041237113
qwen2.5_72b,bnb-int4,58,False,721,George VI,very freq,0.7722772277227723
qwen2.5_72b,bnb-int4,62,False,700,Marcus Aurelius,very freq,0.7047619047619047
qwen2.5_72b,bnb-int4,50,False,801,Radhika Apte,very freq,0.23655913978494625
qwen2.5_72b,bnb-int4,66,False,711,Jeremy Corbyn,very freq,0.6055045871559633
qwen2.5_72b,bnb-int4,50,False,645,Rachel Weisz,very freq,0.7096774193548386
qwen2.5_72b,bnb-int4,44,False,644,Ahn Jae-hyun,very freq,0.25287356321839083
qwen2.5_72b,fp8,56,False,722,Minako Honda,medium,0.0808080808080808
qwen2.5_72b,fp8,53,False,606,Mark Murphy (singer),medium,0.18749999999999997
qwen2.5_72b,fp8,37,False,655,Jeff Long (athletic director),medium,0.3
qwen2.5_72b,fp8,41,False,626,Rana Sanaullah,medium,0.09523809523809525
qwen2.5_72b,fp8,38,False,620,Ki Fitzgerald,medium,0.12345679012345678
qwen2.5_72b,fp8,45,False,650,James Tyrrell,medium,0.3409090909090909
qwen2.5_72b,fp8,50,False,585,Roman Pavlyuchenko,medium,0.30107526881720437
qwen2.5_72b,fp8,44,False,621,Jefferson Thomas,medium,0.5287356321839081
qwen2.5_72b,fp8,29,False,593,Ryan Brasier,medium,0.1111111111111111
qwen2.5_72b,fp8,55,False,684,Bhāskara I,medium,0.5102040816326531
qwen2.5_72b,fp8,59,False,583,Blanca Errázuriz,medium,0.0
qwen2.5_72b,fp8,45,False,577,Cierre Wood,medium,0.1590909090909091
qwen2.5_72b,fp8,34,False,582,Josh Mansour,medium,0.18181818181818182
qwen2.5_72b,fp8,47,False,660,Rosaline Elbay,medium,0.17777777777777776
qwen2.5_72b,fp8,53,False,633,Lennie Hayton,medium,0.14583333333333331
qwen2.5_72b,fp8,77,False,869,André Le Nôtre,medium,0.6499999999999999
qwen2.5_72b,fp8,60,False,699,Tom Buk-Swienty,very rare,0.2135922330097087
qwen2.5_72b,fp8,53,False,776,Édgar Iván López,very rare,0.020833333333333332
qwen2.5_72b,fp8,38,False,708,Profit (gamer),very rare,0.12345679012345678
qwen2.5_72b,fp8,27,False,837,Patrick Merrill,very rare,0.0
qwen2.5_72b,fp8,42,False,594,Abdelhamid Shabana,very rare,0.07058823529411765
qwen2.5_72b,fp8,0,True,0,Richie Dorman,very rare,0.0
qwen2.5_72b,fp8,45,False,677,Nuh Omar,very rare,0.11363636363636365
qwen2.5_72b,fp8,52,False,667,Leo Kokubo,very rare,0.021052631578947368
qwen2.5_72b,fp8,0,True,0,Tappaya Sit-Or,very rare,0.0
qwen2.5_72b,fp8,28,False,554,Ariel Behar,very rare,0.05633802816901408
qwen2.5_72b,fp8,0,True,0,Pablo Ganet,very rare,0.0
qwen2.5_72b,fp8,52,False,650,Avraham Eilam-Amzallag,very rare,0.14736842105263157
qwen2.5_72b,fp8,41,False,670,Nancy Onyango,very rare,0.04761904761904762
qwen2.5_72b,fp8,45,False,625,Worranit Thawornwong,very rare,0.045454545454545456
qwen2.5_72b,fp8,25,False,556,Rory Tapner,very rare,0.0
qwen2.5_72b,fp8,43,False,653,Jessie Mae Brown Beavers,very rare,0.09302325581395347
qwen2.5_72b,fp8,58,False,692,Jackie Shroff,very freq,0.37623762376237624
qwen2.5_72b,fp8,59,False,703,Katherine Ryan,very freq,0.411764705882353
qwen2.5_72b,fp8,68,False,738,Joel Edgerton,very freq,0.3783783783783784
qwen2.5_72b,fp8,66,False,935,Lionel Messi,very freq,0.7706422018348624
qwen2.5_72b,fp8,62,False,648,Jacques Cousteau,very freq,0.8
qwen2.5_72b,fp8,76,False,823,Winston Churchill,very freq,0.8484848484848484
qwen2.5_72b,fp8,68,False,851,James Franco,very freq,0.6306306306306305
qwen2.5_72b,fp8,68,False,793,Jean-Claude Van Damme,very freq,0.7207207207207207
qwen2.5_72b,fp8,59,False,756,Amelia Earhart,very freq,0.7254901960784315
qwen2.5_72b,fp8,72,False,787,Matthew Perry,very freq,0.6260869565217391
qwen2.5_72b,fp8,78,False,905,Thierry Henry,very freq,0.628099173553719
qwen2.5_72b,fp8,54,False,561,Chris Cuomo,very freq,0.577319587628866
qwen2.5_72b,fp8,56,False,751,George VI,very freq,0.6060606060606061
qwen2.5_72b,fp8,58,False,691,Marcus Aurelius,very freq,0.7524752475247525
qwen2.5_72b,fp8,55,False,833,Radhika Apte,very freq,0.346938775510204
qwen2.5_72b,fp8,65,False,698,Jeremy Corbyn,very freq,0.7592592592592593
qwen2.5_72b,fp8,57,False,753,Rachel Weisz,very freq,0.6799999999999999
qwen2.5_72b,fp8,48,False,694,Ahn Jae-hyun,very freq,0.1978021978021978
qwen2.5_72b,gptq-int4,45,False,510,Minako Honda,medium,0.06818181818181818
qwen2.5_72b,gptq-int4,60,False,707,Mark Murphy (singer),medium,0.2135922330097087
qwen2.5_72b,gptq-int4,36,False,639,Jeff Long (athletic director),medium,0.0759493670886076
qwen2.5_72b,gptq-int4,49,False,688,Rana Sanaullah,medium,0.06521739130434782
qwen2.5_72b,gptq-int4,20,False,604,Ki Fitzgerald,medium,0.031746031746031744
qwen2.5_72b,gptq-int4,54,False,675,James Tyrrell,medium,0.20618556701030927
qwen2.5_72b,gptq-int4,40,False,547,Roman Pavlyuchenko,medium,0.3132530120481927
qwen2.5_72b,gptq-int4,46,False,667,Jefferson Thomas,medium,0.449438202247191
qwen2.5_72b,gptq-int4,43,False,642,Ryan Brasier,medium,0.32558139534883723
qwen2.5_72b,gptq-int4,59,False,702,Bhāskara I,medium,0.5490196078431372
qwen2.5_72b,gptq-int4,51,False,630,Blanca Errázuriz,medium,0.02127659574468085
qwen2.5_72b,gptq-int4,45,False,592,Cierre Wood,medium,0.06818181818181818
qwen2.5_72b,gptq-int4,39,False,607,Josh Mansour,medium,0.21951219512195125
qwen2.5_72b,gptq-int4,49,False,667,Rosaline Elbay,medium,0.10869565217391304
qwen2.5_72b,gptq-int4,52,False,674,Lennie Hayton,medium,0.16842105263157894
qwen2.5_72b,gptq-int4,75,False,826,André Le Nôtre,medium,0.5932203389830508
qwen2.5_72b,gptq-int4,65,False,711,Tom Buk-Swienty,very rare,0.14814814814814814
qwen2.5_72b,gptq-int4,45,False,639,Édgar Iván López,very rare,0.045454545454545456
qwen2.5_72b,gptq-int4,52,False,765,Profit (gamer),very rare,0.021052631578947368
qwen2.5_72b,gptq-int4,0,True,0,Patrick Merrill,very rare,0.0
qwen2.5_72b,gptq-int4,38,False,592,Abdelhamid Shabana,very rare,0.0
qwen2.5_72b,gptq-int4,1,False,146,Richie Dorman,very rare,0.0
qwen2.5_72b,gptq-int4,58,False,699,Nuh Omar,very rare,0.039603960396039604
qwen2.5_72b,gptq-int4,48,False,740,Leo Kokubo,very rare,0.0
qwen2.5_72b,gptq-int4,0,True,0,Tappaya Sit-Or,very rare,0.0
qwen2.5_72b,gptq-int4,32,False,553,Ariel Behar,very rare,0.026666666666666665
qwen2.5_72b,gptq-int4,0,True,0,Pablo Ganet,very rare,0.0
qwen2.5_72b,gptq-int4,2,False,164,Avraham Eilam-Amzallag,very rare,0.0
qwen2.5_72b,gptq-int4,35,False,378,Nancy Onyango,very rare,0.07692307692307693
qwen2.5_72b,gptq-int4,36,False,628,Worranit Thawornwong,very rare,0.050632911392405056
qwen2.5_72b,gptq-int4,34,False,590,Rory Tapner,very rare,0.05194805194805195
qwen2.5_72b,gptq-int4,30,False,612,Jessie Mae Brown Beavers,very rare,0.08219178082191782
qwen2.5_72b,gptq-int4,53,False,693,Jackie Shroff,very freq,0.3333333333333333
qwen2.5_72b,gptq-int4,51,False,654,Katherine Ryan,very freq,0.3191489361702128
qwen2.5_72b,gptq-int4,55,False,847,Joel Edgerton,very freq,0.2857142857142857
qwen2.5_72b,gptq-int4,97,False,1025,Lionel Messi,very freq,0.7152317880794702
qwen2.5_72b,gptq-int4,66,False,737,Jacques Cousteau,very freq,0.7522935779816513
qwen2.5_72b,gptq-int4,82,False,850,Winston Churchill,very freq,0.8767123287671234
qwen2.5_72b,gptq-int4,61,False,713,James Franco,very freq,0.6153846153846153
qwen2.5_72b,gptq-int4,56,False,685,Jean-Claude Van Damme,very freq,0.6464646464646464
qwen2.5_72b,gptq-int4,60,False,813,Amelia Earhart,very freq,0.7961165048543688
qwen2.5_72b,gptq-int4,61,False,663,Matthew Perry,very freq,0.673076923076923
qwen2.5_72b,gptq-int4,71,False,915,Thierry Henry,very freq,0.6842105263157895
qwen2.5_72b,gptq-int4,52,False,671,Chris Cuomo,very freq,0.37894736842105264
qwen2.5_72b,gptq-int4,58,False,742,George VI,very freq,0.6534653465346535
qwen2.5_72b,gptq-int4,73,False,732,Marcus Aurelius,very freq,0.8225806451612903
qwen2.5_72b,gptq-int4,57,False,790,Radhika Apte,very freq,0.27999999999999997
qwen2.5_72b,gptq-int4,64,False,638,Jeremy Corbyn,very freq,0.7102803738317758
qwen2.5_72b,gptq-int4,66,False,730,Rachel Weisz,very freq,0.6238532110091742
qwen2.5_72b,gptq-int4,47,False,660,Ahn Jae-hyun,very freq,0.15555555555555556
qwen2.5_72b,gptq-int8,53,False,662,Minako Honda,medium,0.0625
qwen2.5_72b,gptq-int8,61,False,653,Mark Murphy (singer),medium,0.1346153846153846
qwen2.5_72b,gptq-int8,39,False,701,Jeff Long (athletic director),medium,0.12195121951219512
qwen2.5_72b,gptq-int8,38,False,584,Rana Sanaullah,medium,0.09876543209876543
qwen2.5_72b,gptq-int8,46,False,618,Ki Fitzgerald,medium,0.2247191011235955
qwen2.5_72b,gptq-int8,49,False,700,James Tyrrell,medium,0.2608695652173913
qwen2.5_72b,gptq-int8,50,False,628,Roman Pavlyuchenko,medium,0.3440860215053763
qwen2.5_72b,gptq-int8,44,False,584,Jefferson Thomas,medium,0.5287356321839081
qwen2.5_72b,gptq-int8,33,False,676,Ryan Brasier,medium,0.13157894736842105
qwen2.5_72b,gptq-int8,60,False,674,Bhāskara I,medium,0.5242718446601942
qwen2.5_72b,gptq-int8,58,False,622,Blanca Errázuriz,medium,0.019801980198019802
qwen2.5_72b,gptq-int8,42,False,483,Cierre Wood,medium,0.16470588235294115
qwen2.5_72b,gptq-int8,30,False,553,Josh Mansour,medium,0.08219178082191782
qwen2.5_72b,gptq-int8,35,False,634,Rosaline Elbay,medium,0.05128205128205128
qwen2.5_72b,gptq-int8,59,False,644,Lennie Hayton,medium,0.19607843137254904
qwen2.5_72b,gptq-int8,68,False,830,André Le Nôtre,medium,0.6486486486486487
qwen2.5_72b,gptq-int8,61,False,716,Tom Buk-Swienty,very rare,0.1346153846153846
qwen2.5_72b,gptq-int8,41,False,579,Édgar Iván López,very rare,0.14285714285714285
qwen2.5_72b,gptq-int8,39,False,802,Profit (gamer),very rare,0.17073170731707318
qwen2.5_72b,gptq-int8,35,False,707,Patrick Merrill,very rare,0.0
qwen2.5_72b,gptq-int8,40,False,604,Abdelhamid Shabana,very rare,0.0
qwen2.5_72b,gptq-int8,1,False,141,Richie Dorman,very rare,0.0
qwen2.5_72b,gptq-int8,58,False,629,Nuh Omar,very rare,0.019801980198019802
qwen2.5_72b,gptq-int8,43,False,595,Leo Kokubo,very rare,0.04651162790697674
qwen2.5_72b,gptq-int8,0,True,0,Tappaya Sit-Or,very rare,0.0
qwen2.5_72b,gptq-int8,29,False,512,Ariel Behar,very rare,0.0
qwen2.5_72b,gptq-int8,0,True,0,Pablo Ganet,very rare,0.0
qwen2.5_72b,gptq-int8,62,False,763,Avraham Eilam-Amzallag,very rare,0.07619047619047618
qwen2.5_72b,gptq-int8,47,False,594,Nancy Onyango,very rare,0.02222222222222222
qwen2.5_72b,gptq-int8,34,False,552,Worranit Thawornwong,very rare,0.05194805194805195
qwen2.5_72b,gptq-int8,0,True,0,Rory Tapner,very rare,0.0
qwen2.5_72b,gptq-int8,31,False,559,Jessie Mae Brown Beavers,very rare,0.1081081081081081
qwen2.5_72b,gptq-int8,64,False,681,Jackie Shroff,very freq,0.3177570093457944
qwen2.5_72b,gptq-int8,64,False,731,Katherine Ryan,very freq,0.3364485981308411
qwen2.5_72b,gptq-int8,52,False,785,Joel Edgerton,very freq,0.14736842105263157
qwen2.5_72b,gptq-int8,62,False,836,Lionel Messi,very freq,0.8190476190476191
qwen2.5_72b,gptq-int8,70,False,741,Jacques Cousteau,very freq,0.7931034482758621
qwen2.5_72b,gptq-int8,72,False,718,Winston Churchill,very freq,0.8750000000000001
qwen2.5_72b,gptq-int8,55,False,712,James Franco,very freq,0.5918367346938775
qwen2.5_72b,gptq-int8,70,False,789,Jean-Claude Van Damme,very freq,0.5840707964601769
qwen2.5_72b,gptq-int8,77,False,916,Amelia Earhart,very freq,0.8062015503875969
qwen2.5_72b,gptq-int8,63,False,736,Matthew Perry,very freq,0.6037735849056604
qwen2.5_72b,gptq-int8,79,False,855,Thierry Henry,very freq,0.6229508196721312
qwen2.5_72b,gptq-int8,48,False,586,Chris Cuomo,very freq,0.4175824175824176
qwen2.5_72b,gptq-int8,55,False,631,George VI,very freq,0.7142857142857143
qwen2.5_72b,gptq-int8,61,False,703,Marcus Aurelius,very freq,0.6538461538461539
qwen2.5_72b,gptq-int8,55,False,784,Radhika Apte,very freq,0.4081632653061224
qwen2.5_72b,gptq-int8,63,False,718,Jeremy Corbyn,very freq,0.4716981132075471
qwen2.5_72b,gptq-int8,59,False,833,Rachel Weisz,very freq,0.47058823529411764
qwen2.5_72b,gptq-int8,42,False,624,Ahn Jae-hyun,very freq,0.16470588235294115
qwen2.5_7b,awq-int4,0,True,0,Minako Honda,medium,0.0
qwen2.5_7b,awq-int4,49,False,574,Mark Murphy (singer),medium,0.15217391304347827
qwen2.5_7b,awq-int4,51,False,645,Jeff Long (athletic director),medium,0.02127659574468085
qwen2.5_7b,awq-int4,0,True,0,Rana Sanaullah,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Ki Fitzgerald,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,James Tyrrell,medium,0.0
qwen2.5_7b,awq-int4,39,False,528,Roman Pavlyuchenko,medium,0.024390243902439025
qwen2.5_7b,awq-int4,0,True,0,Jefferson Thomas,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Ryan Brasier,medium,0.0
qwen2.5_7b,awq-int4,44,False,459,Bhāskara I,medium,0.5287356321839081
qwen2.5_7b,awq-int4,13,False,552,Blanca Errázuriz,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Cierre Wood,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Josh Mansour,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Rosaline Elbay,medium,0.0
qwen2.5_7b,awq-int4,39,False,482,Lennie Hayton,medium,0.07317073170731707
qwen2.5_7b,awq-int4,40,False,489,André Le Nôtre,medium,0.5542168674698795
qwen2.5_7b,awq-int4,0,True,0,Tom Buk-Swienty,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Édgar Iván López,very rare,0.0
qwen2.5_7b,awq-int4,38,False,481,Profit (gamer),very rare,0.12345679012345678
qwen2.5_7b,awq-int4,0,True,0,Patrick Merrill,very rare,0.0
qwen2.5_7b,awq-int4,8,False,368,Abdelhamid Shabana,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Richie Dorman,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Nuh Omar,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Leo Kokubo,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Tappaya Sit-Or,very rare,0.0
qwen2.5_7b,awq-int4,42,False,552,Ariel Behar,very rare,0.07058823529411765
qwen2.5_7b,awq-int4,0,True,0,Pablo Ganet,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Avraham Eilam-Amzallag,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Nancy Onyango,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Worranit Thawornwong,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Rory Tapner,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Jessie Mae Brown Beavers,very rare,0.0
qwen2.5_7b,awq-int4,130,False,1252,Jackie Shroff,very freq,0.11560693641618495
qwen2.5_7b,awq-int4,0,True,0,Katherine Ryan,very freq,0.0
qwen2.5_7b,awq-int4,51,False,547,Joel Edgerton,very freq,0.276595744680851
qwen2.5_7b,awq-int4,42,False,639,Lionel Messi,very freq,0.4941176470588235
qwen2.5_7b,awq-int4,64,False,692,Jacques Cousteau,very freq,0.8148148148148148
qwen2.5_7b,awq-int4,63,False,685,Winston Churchill,very freq,0.9137931034482758
qwen2.5_7b,awq-int4,45,False,659,James Franco,very freq,0.3409090909090909
qwen2.5_7b,awq-int4,55,False,548,Jean-Claude Van Damme,very freq,0.5102040816326531
qwen2.5_7b,awq-int4,50,False,591,Amelia Earhart,very freq,0.7526881720430109
qwen2.5_7b,awq-int4,54,False,560,Matthew Perry,very freq,0.2268041237113402
qwen2.5_7b,awq-int4,38,False,413,Thierry Henry,very freq,0.41975308641975306
qwen2.5_7b,awq-int4,55,False,563,Chris Cuomo,very freq,0.26530612244897955
qwen2.5_7b,awq-int4,58,False,724,George VI,very freq,0.594059405940594
qwen2.5_7b,awq-int4,57,False,580,Marcus Aurelius,very freq,0.58
qwen2.5_7b,awq-int4,47,False,474,Radhika Apte,very freq,0.2888888888888889
qwen2.5_7b,awq-int4,56,False,676,Jeremy Corbyn,very freq,0.5858585858585859
qwen2.5_7b,awq-int4,40,False,464,Rachel Weisz,very freq,0.38554216867469876
qwen2.5_7b,awq-int4,17,False,270,Ahn Jae-hyun,very freq,0.23333333333333336
qwen2.5_7b,bf16,0,True,0,Minako Honda,medium,0.0
qwen2.5_7b,bf16,39,False,538,Mark Murphy (singer),medium,0.12195121951219512
qwen2.5_7b,bf16,28,False,624,Jeff Long (athletic director),medium,0.02816901408450704
qwen2.5_7b,bf16,18,False,304,Rana Sanaullah,medium,0.032786885245901634
qwen2.5_7b,bf16,0,True,0,Ki Fitzgerald,medium,0.0
qwen2.5_7b,bf16,2,False,98,James Tyrrell,medium,0.0
qwen2.5_7b,bf16,39,False,514,Roman Pavlyuchenko,medium,0.0975609756097561
qwen2.5_7b,bf16,0,True,0,Jefferson Thomas,medium,0.0
qwen2.5_7b,bf16,0,True,0,Ryan Brasier,medium,0.0
qwen2.5_7b,bf16,55,False,609,Bhāskara I,medium,0.44897959183673475
qwen2.5_7b,bf16,10,False,481,Blanca Errázuriz,medium,0.0
qwen2.5_7b,bf16,0,True,0,Cierre Wood,medium,0.0
qwen2.5_7b,bf16,0,True,0,Josh Mansour,medium,0.0
qwen2.5_7b,bf16,0,True,0,Rosaline Elbay,medium,0.0
qwen2.5_7b,bf16,34,False,438,Lennie Hayton,medium,0.025974025974025976
qwen2.5_7b,bf16,56,False,637,André Le Nôtre,medium,0.5656565656565656
qwen2.5_7b,bf16,1,False,99,Tom Buk-Swienty,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Édgar Iván López,very rare,0.0
qwen2.5_7b,bf16,43,False,678,Profit (gamer),very rare,0.06976744186046512
qwen2.5_7b,bf16,0,True,0,Patrick Merrill,very rare,0.0
qwen2.5_7b,bf16,8,False,541,Abdelhamid Shabana,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Richie Dorman,very rare,0.0
qwen2.5_7b,bf16,3,False,164,Nuh Omar,very rare,0.08695652173913045
qwen2.5_7b,bf16,0,True,0,Leo Kokubo,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Tappaya Sit-Or,very rare,0.0
qwen2.5_7b,bf16,51,False,480,Ariel Behar,very rare,0.1702127659574468
qwen2.5_7b,bf16,0,True,0,Pablo Ganet,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Avraham Eilam-Amzallag,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Nancy Onyango,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Worranit Thawornwong,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Rory Tapner,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Jessie Mae Brown Beavers,very rare,0.0
qwen2.5_7b,bf16,41,False,516,Jackie Shroff,very freq,0.2380952380952381
qwen2.5_7b,bf16,0,True,0,Katherine Ryan,very freq,0.0
qwen2.5_7b,bf16,46,False,702,Joel Edgerton,very freq,0.2921348314606741
qwen2.5_7b,bf16,45,False,694,Lionel Messi,very freq,0.5681818181818183
qwen2.5_7b,bf16,67,False,647,Jacques Cousteau,very freq,0.8245614035087719
qwen2.5_7b,bf16,70,False,766,Winston Churchill,very freq,0.8617886178861789
qwen2.5_7b,bf16,54,False,658,James Franco,very freq,0.3917525773195876
qwen2.5_7b,bf16,56,False,636,Jean-Claude Van Damme,very freq,0.36363636363636365
qwen2.5_7b,bf16,64,False,843,Amelia Earhart,very freq,0.5420560747663552
qwen2.5_7b,bf16,61,False,754,Matthew Perry,very freq,0.4230769230769231
qwen2.5_7b,bf16,69,False,751,Thierry Henry,very freq,0.375
qwen2.5_7b,bf16,50,False,641,Chris Cuomo,very freq,0.19354838709677422
qwen2.5_7b,bf16,63,False,656,George VI,very freq,0.6603773584905661
qwen2.5_7b,bf16,47,False,605,Marcus Aurelius,very freq,0.6222222222222222
qwen2.5_7b,bf16,55,False,649,Radhika Apte,very freq,0.32653061224489793
qwen2.5_7b,bf16,59,False,687,Jeremy Corbyn,very freq,0.5686274509803922
qwen2.5_7b,bf16,45,False,574,Rachel Weisz,very freq,0.36363636363636365
qwen2.5_7b,bf16,23,False,498,Ahn Jae-hyun,very freq,0.12121212121212122
qwen2.5_7b,bnb-int4,2,False,171,Minako Honda,medium,0.0
qwen2.5_7b,bnb-int4,36,False,480,Mark Murphy (singer),medium,0.050632911392405056
qwen2.5_7b,bnb-int4,35,False,534,Jeff Long (athletic director),medium,0.05128205128205128
qwen2.5_7b,bnb-int4,0,True,0,Rana Sanaullah,medium,0.0
qwen2.5_7b,bnb-int4,1,False,118,Ki Fitzgerald,medium,0.0
qwen2.5_7b,bnb-int4,1,False,89,James Tyrrell,medium,0.04545454545454545
